model,track_id,class,enter_time_s,exit_time_s,duration_s,enter_frame,exit_frame,enter_cx,enter_cy,exit_cx,exit_cy,avg_conf_in_region,max_conf_in_region,frames_in_region
default,23044,car,430.56666666666666,430.73333333333335,0.16666666666668561,12917,12922,118.01755,374.79364,86.42578,397.30988,0.40302945375442506,0.5551634430885315,5
default,23062,truck,430.8666666666667,600.7,169.83333333333337,12926,18021,214.14236,362.358,200.01215,378.27637,0.3188914433121681,0.3393568694591522,4
default,23073,car,431.1,431.1333333333333,0.03333333333330302,12933,12934,179.75577,396.64746,179.75577,396.64746,0.5599295496940613,0.5599295496940613,1
default,23089,truck,432.53333333333336,432.8333333333333,0.2999999999999545,12976,12985,873.1847,395.6639,833.3258,361.71887,0.6522621909777323,0.7390086054801941,9
default,23129,bus,434.26666666666665,435.23333333333335,0.966666666666697,13028,13057,1079.981,388.14206,1005.9629,360.6032,0.49123629208268793,0.6931349039077759,29
default,23149,truck,434.1333333333333,434.5,0.36666666666667425,13024,13035,890.8761,395.61774,851.0394,360.92377,0.6166673064231872,0.6972790956497192,10
default,23190,car,435.03333333333336,435.3666666666667,0.3333333333333144,13051,13061,840.679,399.31653,801.84875,360.6996,0.3465724945068359,0.44906607270240784,10
default,23200,truck,437.46666666666664,437.8,0.33333333333337123,13124,13134,144.5228,365.5534,100.31171,399.25177,0.4714784489737617,0.5619818568229675,9
default,23201,truck,434.3,600.7,166.40000000000003,13029,18021,1077.6699,386.42532,1052.315,377.80743,0.38125470551577484,0.4841788113117218,11
default,23220,car,435.8666666666667,436.1333333333333,0.2666666666666515,13076,13084,965.9359,397.0651,937.5985,362.66907,0.46419928329331533,0.5868766903877258,7
default,23275,truck,435.06666666666666,435.3666666666667,0.30000000000001137,13052,13061,836.6393,395.01697,802.13416,360.9292,0.5177710155646006,0.594090461730957,9
default,23276,car,434.9,600.7,165.80000000000007,13047,18021,1030.3889,368.0829,1019.3264,365.00098,0.3255280613899231,0.3698839247226715,5
default,23291,car,436.4,436.8333333333333,0.4333333333333371,13092,13105,865.6706,396.70166,817.46375,360.04037,0.36794262131055194,0.4417261779308319,9
default,23332,truck,436.8,437.0,0.19999999999998863,13104,13110,723.66516,395.84802,705.0016,365.01654,0.6358745247125626,0.950033962726593,6
default,23334,truck,435.8666666666667,600.7,164.83333333333337,13076,18021,966.3367,397.34045,966.3367,397.34045,0.3077412545681,0.3077412545681,1
default,23337,car,439.1333333333333,439.43333333333334,0.30000000000001137,13174,13183,134.13193,362.68292,87.43934,397.8301,0.5522873434755537,0.6578896641731262,9
default,23383,truck,436.1666666666667,436.3666666666667,0.19999999999998863,13085,13091,930.7046,372.93552,912.5073,360.65137,0.4546937346458435,0.5223044753074646,6
default,23426,truck,436.6,600.7,164.10000000000002,13098,18021,155.65451,367.2647,133.60303,385.24323,0.37783620357513426,0.45163679122924805,5
default,23438,car,436.8333333333333,600.7,163.86666666666673,13105,18021,115.135345,397.88126,115.135345,397.88126,0.5250470638275146,0.5250470638275146,1
default,23477,car,438.43333333333334,438.7,0.2666666666666515,13153,13161,647.99585,393.7354,637.28516,362.04263,0.5911909528076649,0.7213864922523499,8
default,23481,truck,440.7,441.03333333333336,0.33333333333337123,13221,13231,125.35368,362.529,69.35106,398.51587,0.5312869995832443,0.6123900413513184,10
default,23491,truck,437.53333333333336,600.7,163.16666666666669,13126,18021,134.35104,373.72116,100.12083,399.28766,0.4218128153256008,0.5085638761520386,7
