model,track_id,class,enter_time_s,exit_time_s,duration_s,enter_frame,exit_frame,enter_cx,enter_cy,exit_cx,exit_cy,avg_conf_in_region,max_conf_in_region,frames_in_region
tuned,1438,keke,124.13333333333334,124.73333333333333,0.5999999999999943,3724,3742,172.4445,360.89273,65.454025,399.21497,0.9186733398172591,0.9261114001274109,18
tuned,1451,car,123.63333333333334,124.06666666666666,0.4333333333333229,3709,3722,849.99927,397.3481,807.4353,361.43506,0.8885913491249084,0.9000130891799927,13
tuned,1484,keke,130.73333333333332,131.16666666666666,0.4333333333333371,3922,3935,235.88239,362.13983,172.04916,399.59546,0.9186383760892428,0.9273801445960999,13
tuned,1504,car,128.13333333333333,128.5,0.36666666666667425,3844,3855,352.7552,361.03726,320.6302,396.93335,0.8047723065723072,0.8206376433372498,11
tuned,1516,keke,141.33333333333334,142.06666666666666,0.7333333333333201,4240,4262,178.92577,360.38293,114.13345,398.9864,0.9126559143716638,0.923772394657135,22
tuned,1519,keke,138.73333333333332,139.63333333333333,0.9000000000000057,4162,4189,172.80898,360.07068,69.21929,398.1009,0.9208092247998273,0.9317141175270081,27
tuned,1557,car,140.7,140.93333333333334,0.2333333333333485,4221,4228,297.5636,364.24774,257.85672,395.70215,0.8591265082359314,0.8772504329681396,7
tuned,1562,car,138.66666666666666,139.1,0.4333333333333371,4160,4173,827.13367,398.2523,788.57385,360.15912,0.9113514698468722,0.9221891760826111,13
tuned,1568,keke,143.76666666666668,144.2,0.4333333333333087,4313,4326,226.03482,361.2696,176.01991,397.88956,0.9102129340171814,0.9229309558868408,13
tuned,1571,car,140.96666666666667,141.56666666666666,0.5999999999999943,4229,4247,893.0989,397.73776,855.2352,360.8833,0.8583363758193122,0.8755743503570557,18
tuned,1579,keke,141.9,142.9,1.0,4257,4287,945.80756,398.26257,897.69055,360.1645,0.4715043120086193,0.7082509398460388,24
tuned,1603,car,142.46666666666667,142.73333333333332,0.2666666666666515,4274,4282,309.98074,362.13367,265.16562,399.6184,0.798058919608593,0.8388705253601074,8
tuned,1605,keke,145.73333333333332,146.23333333333332,0.5,4372,4387,184.83652,360.28967,122.814926,399.89886,0.9242616216341655,0.9302971959114075,15
tuned,1618,keke,144.46666666666667,144.9,0.4333333333333371,4334,4347,207.51172,361.31973,151.67645,398.7014,0.9184237856131333,0.9236785173416138,13
tuned,1646,car,145.43333333333334,145.93333333333334,0.5,4363,4378,906.0739,399.971,856.72314,362.07065,0.4081397033654727,0.650353193283081,13
tuned,1658,car,145.86666666666667,146.23333333333332,0.3666666666666458,4376,4387,813.00757,396.67783,778.75525,361.49707,0.7368664795702154,0.8229882121086121,11
tuned,1673,car,152.8,153.1,0.29999999999998295,4584,4593,276.26758,361.58514,239.83029,395.92358,0.8838360706965128,0.8941341042518616,9
tuned,1674,car,148.7,148.96666666666667,0.26666666666667993,4461,4469,772.6177,396.5738,748.2462,363.41656,0.8858802393078804,0.89498370885849,8
tuned,1683,keke,155.86666666666667,156.3,0.4333333333333371,4676,4689,131.35664,361.34802,72.97279,397.29932,0.9211854292796209,0.9331178069114685,13
tuned,1689,keke,155.36666666666667,155.66666666666666,0.29999999999998295,4661,4670,181.0896,360.55402,131.91089,395.82062,0.8773244023323059,0.9217271208763123,9
tuned,1693,car,150.93333333333334,151.2,0.2666666666666515,4528,4536,871.9271,396.18964,837.72906,362.4702,0.5731513031891414,0.717756450176239,7
tuned,1703,keke,152.13333333333333,152.63333333333333,0.5,4564,4579,967.84375,396.29858,922.57104,361.2254,0.7039141317208608,0.888891875743866,15
tuned,1709,truck,150.93333333333334,600.7,449.7666666666667,4528,18021,872.9477,397.67883,867.0431,392.06543,0.4930954575538635,0.5856904983520508,2
tuned,1711,truck,151.1,600.7,449.6,4533,18021,848.7095,372.9818,839.50244,364.54828,0.4118538349866867,0.43798667192459106,2
tuned,1737,keke,158.36666666666667,158.73333333333332,0.3666666666666458,4751,4762,137.66583,361.26462,84.692116,399.38727,0.9225029240955006,0.9331754446029663,11
tuned,1746,car,156.56666666666666,157.4,0.8333333333333428,4697,4722,993.6637,398.77783,935.22217,360.4254,0.7386297369003296,0.8336873650550842,25
tuned,1753,car,156.7,157.13333333333333,0.4333333333333371,4701,4714,852.0386,396.26373,825.8681,361.19183,0.8705867345516498,0.8996171355247498,13
tuned,1758,car,157.3,157.6,0.29999999999998295,4719,4728,229.59688,362.05762,187.55585,397.27347,0.8744964003562927,0.887287974357605,9
tuned,1763,car,156.3,156.56666666666666,0.2666666666666515,4689,4697,703.4221,399.9436,687.7754,361.89175,0.8774293214082718,0.8883108496665955,8
tuned,1784,keke,159.16666666666666,159.5,0.3333333333333428,4775,4785,190.11703,362.35474,140.87872,398.8179,0.9116249859333039,0.9288510680198669,10
tuned,1785,keke,160.1,160.4,0.30000000000001137,4803,4812,127.623825,363.79156,75.0319,399.0412,0.9253562092781067,0.9305582642555237,9
tuned,1789,keke,173.73333333333332,174.26666666666668,0.5333333333333599,5212,5228,50.799107,361.66595,20.086264,398.4455,0.9124969765543938,0.9284597635269165,16
tuned,1794,keke,159.63333333333333,160.56666666666666,0.9333333333333371,4789,4817,979.68604,399.79984,933.61365,360.29504,0.6469407114717696,0.8977946639060974,27
tuned,1796,car,159.6,159.93333333333334,0.3333333333333428,4788,4798,804.0979,397.4328,770.9414,360.32898,0.8342537820339203,0.876073956489563,10
tuned,1803,keke,162.7,600.7,438.00000000000006,4881,18021,1011.8026,399.89413,970.1251,375.3596,0.5690978599059118,0.8273026943206787,154
tuned,1824,car,164.46666666666667,164.86666666666667,0.4000000000000057,4934,4946,842.9723,398.29205,806.80896,362.00995,0.8766510089238485,0.8860262036323547,12
tuned,1829,car,164.1,164.33333333333334,0.2333333333333485,4923,4930,684.0233,396.06415,670.24866,360.2249,0.8540634257452828,0.8727838397026062,7
tuned,1832,keke,168.8,169.13333333333333,0.3333333333333144,5064,5074,183.3057,361.78394,130.10205,399.22433,0.9237138330936432,0.9282401204109192,10
tuned,1859,keke,170.7,171.06666666666666,0.36666666666667425,5121,5132,205.3229,362.80786,148.46823,398.4829,0.8638916503299366,0.9207651615142822,11
tuned,1860,keke,171.3,171.63333333333333,0.3333333333333144,5139,5149,127.75023,363.8842,76.05565,396.61597,0.9109018385410309,0.9222749471664429,10
