experiment_key,video_key,model_key,model_display_name,tracker,region_mode,track_id,class,enter_time_s,exit_time_s,duration_s,enter_frame,exit_frame,enter_cx,enter_cy,exit_cx,exit_cy,avg_conf_in_region,max_conf_in_region,frames_in_region
mubi_road__yolo11l_default__bytetrack__roi,mubi_road,yolo11l_default,YOLO11l default,bytetrack,roi,6,car,0.0,0.43333333333333335,0.43333333333333335,0,13,1184.504638671875,575.532470703125,1185.3592529296875,561.1373291015625,0.57629977281277,0.705724835395813,13
mubi_road__yolo11l_default__bytetrack__roi,mubi_road,yolo11l_default,YOLO11l default,bytetrack,roi,8,car,0.0,0.26666666666666666,0.26666666666666666,0,8,795.7408447265625,584.8711547851562,791.5238647460938,599.7447509765625,0.49732255190610886,0.5523532032966614,8
mubi_road__yolo11l_default__bytetrack__roi,mubi_road,yolo11l_default,YOLO11l default,bytetrack,roi,9,truck,2.1333333333333333,2.933333333333333,0.7999999999999998,64,88,846.4344482421875,561.0318603515625,826.4326171875,598.4696044921875,0.4984225531419118,0.6389941573143005,24
mubi_road__yolo11l_default__bytetrack__roi,mubi_road,yolo11l_default,YOLO11l default,bytetrack,roi,14,truck,0.0,419.96666666666664,419.96666666666664,0,12599,795.6885375976562,584.8431396484375,795.6885375976562,584.8431396484375,0.4179079532623291,0.4179079532623291,1
mubi_road__yolo11l_default__bytetrack__roi,mubi_road,yolo11l_default,YOLO11l default,bytetrack,roi,15,car,1.1,1.9,0.7999999999999998,33,57,1197.3016357421875,597.591796875,1177.2186279296875,561.1160278320312,0.3827671304993007,0.570851743221283,23
mubi_road__yolo11l_default__bytetrack__roi,mubi_road,yolo11l_default,YOLO11l default,bytetrack,roi,17,car,7.3,8.133333333333333,0.833333333333333,219,244,921.8587646484375,560.9862670898438,903.162109375,599.882080078125,0.8636370754241943,0.8870419263839722,25
mubi_road__yolo11l_default__bytetrack__roi,mubi_road,yolo11l_default,YOLO11l default,bytetrack,roi,19,truck,1.5,2.2333333333333334,0.7333333333333334,45,67,938.4063720703125,560.9232177734375,924.6846923828125,597.79443359375,0.42835535747664316,0.5315682291984558,21
mubi_road__yolo11l_default__bytetrack__roi,mubi_road,yolo11l_default,YOLO11l default,bytetrack,roi,20,truck,0.1,419.96666666666664,419.8666666666666,3,12599,795.4762573242188,591.8753662109375,795.4762573242188,591.8753662109375,0.3463711440563202,0.3463711440563202,1
mubi_road__yolo11l_default__bytetrack__roi,mubi_road,yolo11l_default,YOLO11l default,bytetrack,roi,38,car,1.1,419.96666666666664,418.8666666666666,33,12599,1269.119140625,599.7183227539062,1272.6619873046875,594.1507568359375,0.5964551674468177,0.6994829773902893,14
mubi_road__yolo11l_default__bytetrack__roi,mubi_road,yolo11l_default,YOLO11l default,bytetrack,roi,53,truck,4.133333333333334,4.8,0.6666666666666661,124,144,952.0119018554688,560.6309814453125,943.031982421875,598.6873168945312,0.3674274727702141,0.552043080329895,20
mubi_road__yolo11l_default__bytetrack__roi,mubi_road,yolo11l_default,YOLO11l default,bytetrack,roi,58,truck,4.966666666666667,5.666666666666667,0.7000000000000002,149,170,850.1234130859375,561.6514892578125,824.982177734375,599.9620971679688,0.4212995124490638,0.6735495328903198,19
mubi_road__yolo11l_default__bytetrack__roi,mubi_road,yolo11l_default,YOLO11l default,bytetrack,roi,101,car,4.1,5.1,1.0,123,153,1165.138671875,599.7332763671875,1149.48779296875,560.3531494140625,0.7135215401649475,0.7752732038497925,30
mubi_road__yolo11l_default__bytetrack__roi,mubi_road,yolo11l_default,YOLO11l default,bytetrack,roi,102,car,1.8,419.96666666666664,418.16666666666663,54,12599,931.87451171875,574.7103271484375,926.0213623046875,592.9105224609375,0.3641196516427127,0.42096152901649475,11
mubi_road__yolo11l_default__bytetrack__roi,mubi_road,yolo11l_default,YOLO11l default,bytetrack,roi,123,truck,2.1666666666666665,419.96666666666664,417.79999999999995,65,12599,845.8519287109375,562.6578979492188,844.913818359375,563.77392578125,0.4156781733036041,0.4654413163661957,2
mubi_road__yolo11l_default__bytetrack__roi,mubi_road,yolo11l_default,YOLO11l default,bytetrack,roi,134,truck,8.7,9.633333333333333,0.9333333333333336,261,289,864.3623046875,561.2200927734375,844.7013549804688,599.9135131835938,0.4624165649767275,0.6650288701057434,27
mubi_road__yolo11l_default__bytetrack__roi,mubi_road,yolo11l_default,YOLO11l default,bytetrack,roi,135,car,2.4,419.96666666666664,417.56666666666666,72,12599,840.4636840820312,572.2877807617188,836.7982177734375,579.22119140625,0.4296901702880859,0.46016716957092285,5
mubi_road__yolo11l_default__bytetrack__roi,mubi_road,yolo11l_default,YOLO11l default,bytetrack,roi,144,truck,2.6333333333333333,419.96666666666664,417.3333333333333,79,12599,834.165771484375,584.3038940429688,834.165771484375,584.3038940429688,0.4077165424823761,0.4077165424823761,1
mubi_road__yolo11l_default__bytetrack__roi,mubi_road,yolo11l_default,YOLO11l default,bytetrack,roi,146,truck,2.7333333333333334,419.96666666666664,417.2333333333333,82,12599,830.9163208007812,589.8839111328125,830.4052734375,591.1837768554688,0.34733307361602783,0.3659645915031433,2
mubi_road__yolo11l_default__bytetrack__roi,mubi_road,yolo11l_default,YOLO11l default,bytetrack,roi,153,truck,2.8666666666666667,2.933333333333333,0.06666666666666643,86,88,827.7283935546875,596.2852783203125,826.523681640625,598.2852783203125,0.4009137451648712,0.41657477617263794,2
mubi_road__yolo11l_default__bytetrack__roi,mubi_road,yolo11l_default,YOLO11l default,bytetrack,roi,167,car,4.266666666666667,5.433333333333334,1.166666666666667,128,163,1249.96630859375,599.7503662109375,1234.84228515625,560.461669921875,0.46605050826773925,0.6720978021621704,34
mubi_road__yolo11l_default__bytetrack__roi,mubi_road,yolo11l_default,YOLO11l default,bytetrack,roi,185,car,6.566666666666666,7.866666666666666,1.2999999999999998,197,236,1207.07763671875,599.6021728515625,1175.12890625,560.0322265625,0.654474600767478,0.7889258861541748,39
mubi_road__yolo11l_default__bytetrack__roi,mubi_road,yolo11l_default,YOLO11l default,bytetrack,roi,235,bus,4.466666666666667,419.96666666666664,415.5,134,12599,948.1014404296875,579.6170043945312,948.1014404296875,579.6170043945312,0.3283504247665405,0.3283504247665405,1
mubi_road__yolo11l_default__bytetrack__roi,mubi_road,yolo11l_default,YOLO11l default,bytetrack,roi,244,bus,4.566666666666666,419.96666666666664,415.4,137,12599,1246.818115234375,591.3154296875,1246.6038818359375,589.8475341796875,0.3512074649333954,0.3726523220539093,2
