model,track_id,class,enter_time_s,exit_time_s,duration_s,enter_frame,exit_frame,enter_cx,enter_cy,exit_cx,exit_cy,avg_conf_in_region,max_conf_in_region,frames_in_region
default,16718,truck,446.8,600.7,153.90000000000003,13404,18021,177.10135,363.38165,177.10135,363.38165,0.436983585357666,0.436983585357666,1
default,16720,car,453.8666666666667,454.06666666666666,0.19999999999998863,13616,13622,421.37866,367.076,408.0613,397.77878,0.8594712316989899,0.8657451272010803,6
default,16721,truck,446.7,600.7,154.00000000000006,13401,18021,885.9033,383.01602,876.55225,375.8254,0.4811234474182129,0.5355067253112793,3
default,16724,car,447.0,600.7,153.70000000000005,13410,18021,144.13582,387.81326,136.63417,392.1038,0.4578971415758133,0.48067817091941833,2
default,16745,truck,449.26666666666665,449.6333333333333,0.36666666666667425,13478,13489,857.3407,396.37387,821.43005,362.4541,0.5214027112180536,0.6085813045501709,11
default,16796,car,453.93333333333334,454.8333333333333,0.8999999999999773,13618,13645,974.4315,399.43082,900.15234,360.35828,0.851473969441873,0.8970956802368164,27
default,16871,truck,460.3333333333333,460.6666666666667,0.33333333333337123,13810,13820,90.03806,362.0918,42.84671,398.38678,0.5913427263498306,0.6847220659255981,10
default,16877,car,463.6666666666667,463.9,0.23333333333329165,13910,13917,418.4062,364.03497,402.77554,396.04514,0.8619258063180106,0.8774529099464417,7
default,16887,car,463.43333333333334,463.6333333333333,0.19999999999998863,13903,13909,215.62341,365.93408,177.05089,397.16254,0.7828719913959503,0.8315767645835876,6
default,16895,car,460.23333333333335,460.43333333333334,0.19999999999998863,13807,13813,684.38367,394.57965,670.5021,365.64868,0.7644078135490417,0.8068268895149231,6
default,16896,car,460.73333333333335,461.03333333333336,0.30000000000001137,13822,13831,832.3378,396.81158,797.39453,360.9182,0.8095844984054565,0.8522464632987976,9
default,16904,car,467.23333333333335,467.5,0.2666666666666515,14017,14025,320.03043,360.27338,292.64355,397.37885,0.8544122278690338,0.8693439364433289,8
default,16920,car,462.23333333333335,462.6,0.36666666666667425,13867,13878,863.8907,398.71442,828.1529,362.01196,0.5777571309696544,0.6413705945014954,11
