experiment_key,video_key,model_key,model_display_name,tracker,region_mode,track_id,class,enter_time_s,exit_time_s,duration_s,enter_frame,exit_frame,enter_cx,enter_cy,exit_cx,exit_cy,avg_conf_in_region,max_conf_in_region,frames_in_region
mubi_road__yolo11l_tuned__botsort__roi,mubi_road,yolo11l_tuned,YOLO11l tuned,botsort,roi,2,car,1.0666666666666667,1.8666666666666667,0.8,32,56,1198.772705078125,599.4595336914062,1178.0845947265625,560.9390869140625,0.652025523285071,0.7340331673622131,24
mubi_road__yolo11l_tuned__botsort__roi,mubi_road,yolo11l_tuned,YOLO11l tuned,botsort,roi,3,car,0.0,0.4,0.4,0,12,1184.81689453125,574.877685546875,1187.3309326171875,561.5531005859375,0.7019051313400269,0.7444751858711243,12
mubi_road__yolo11l_tuned__botsort__roi,mubi_road,yolo11l_tuned,YOLO11l tuned,botsort,roi,4,truck,1.5,2.2333333333333334,0.7333333333333334,45,67,938.899658203125,561.7799682617188,925.1575927734375,599.2440185546875,0.6286106322492871,0.7573087811470032,21
mubi_road__yolo11l_tuned__botsort__roi,mubi_road,yolo11l_tuned,YOLO11l tuned,botsort,roi,8,car,7.3,8.133333333333333,0.833333333333333,219,244,921.7611083984375,560.9131469726562,902.9554443359375,599.0823364257812,0.8757881236076355,0.8915622234344482,25
mubi_road__yolo11l_tuned__botsort__roi,mubi_road,yolo11l_tuned,YOLO11l tuned,botsort,roi,9,truck,2.1,2.933333333333333,0.833333333333333,63,88,847.8506469726562,561.357177734375,825.9376220703125,599.1624755859375,0.46226300234379974,0.682928204536438,23
mubi_road__yolo11l_tuned__botsort__roi,mubi_road,yolo11l_tuned,YOLO11l tuned,botsort,roi,10,car,141.66666666666666,141.76666666666668,0.10000000000002274,4250,4253,911.867919921875,567.8798828125,912.3089599609375,588.960205078125,0.6722661058108012,0.6978191137313843,3
mubi_road__yolo11l_tuned__botsort__roi,mubi_road,yolo11l_tuned,YOLO11l tuned,botsort,roi,10,car,141.86666666666667,141.96666666666667,0.09999999999999432,4256,4259,913.4649658203125,590.64501953125,911.766357421875,563.8494873046875,0.6702561378479004,0.6719573736190796,3
mubi_road__yolo11l_tuned__botsort__roi,mubi_road,yolo11l_tuned,YOLO11l tuned,botsort,roi,20,truck,0.16666666666666666,0.26666666666666666,0.1,5,8,792.620361328125,597.1721801757812,791.1475830078125,599.43994140625,0.4019915759563446,0.5445180535316467,3
mubi_road__yolo11l_tuned__botsort__roi,mubi_road,yolo11l_tuned,YOLO11l tuned,botsort,roi,44,car,1.2333333333333334,419.96666666666664,418.7333333333333,37,12599,1270.789794921875,596.8582763671875,1272.012451171875,597.62060546875,0.33151988983154296,0.43068718910217285,5
mubi_road__yolo11l_tuned__botsort__roi,mubi_road,yolo11l_tuned,YOLO11l tuned,botsort,roi,54,car,4.1,5.1,1.0,123,153,1165.81396484375,599.576171875,1149.453857421875,560.212890625,0.6459984878698984,0.7039111852645874,30
mubi_road__yolo11l_tuned__botsort__roi,mubi_road,yolo11l_tuned,YOLO11l tuned,botsort,roi,73,keke,4.933333333333334,5.733333333333333,0.7999999999999998,148,172,851.2440795898438,560.2733154296875,831.2736206054688,592.350830078125,0.643477299147182,0.8169851303100586,18
mubi_road__yolo11l_tuned__botsort__roi,mubi_road,yolo11l_tuned,YOLO11l tuned,botsort,roi,74,keke,2.7333333333333334,419.96666666666664,417.2333333333333,82,12599,831.6723022460938,590.4371337890625,831.6723022460938,590.4371337890625,0.32981613278388977,0.32981613278388977,1
mubi_road__yolo11l_tuned__botsort__roi,mubi_road,yolo11l_tuned,YOLO11l tuned,botsort,roi,79,truck,4.133333333333334,4.766666666666667,0.6333333333333329,124,143,953.0743408203125,561.42236328125,945.6649169921875,598.618896484375,0.6510579162522366,0.7650464177131653,19
mubi_road__yolo11l_tuned__botsort__roi,mubi_road,yolo11l_tuned,YOLO11l tuned,botsort,roi,87,truck,4.266666666666667,5.4,1.1333333333333337,128,162,1250.648193359375,597.24755859375,1236.64111328125,560.4779663085938,0.444961125200445,0.5802919268608093,33
mubi_road__yolo11l_tuned__botsort__roi,mubi_road,yolo11l_tuned,YOLO11l tuned,botsort,roi,89,car,6.566666666666666,7.833333333333333,1.2666666666666666,197,235,1207.826416015625,599.4116821289062,1177.27392578125,560.2149658203125,0.6152321348587672,0.7640042901039124,36
mubi_road__yolo11l_tuned__botsort__roi,mubi_road,yolo11l_tuned,YOLO11l tuned,botsort,roi,120,car,13.1,14.133333333333333,1.0333333333333332,393,424,911.0659790039062,560.989501953125,894.0936889648438,599.9388427734375,0.8318445278752234,0.8523741960525513,31
