experiment_key,video_key,model_key,model_display_name,tracker,region_mode,track_id,class,enter_time_s,exit_time_s,duration_s,enter_frame,exit_frame,enter_cx,enter_cy,exit_cx,exit_cy,avg_conf_in_region,max_conf_in_region,frames_in_region
mubi_road__yolo11l_default__bytetrack__full_frame,mubi_road,yolo11l_default,YOLO11l default,bytetrack,full_frame,1,car,0.0,419.96666666666664,419.96666666666664,0,12599,910.4492797851562,613.84326171875,847.0230712890625,708.9669189453125,0.7871363153060277,0.8550763130187988,60
mubi_road__yolo11l_default__bytetrack__full_frame,mubi_road,yolo11l_default,YOLO11l default,bytetrack,full_frame,3,car,0.0,419.96666666666664,419.96666666666664,0,12599,881.4217529296875,673.7296752929688,845.1357421875,707.2813720703125,0.5808155465126038,0.7878100872039795,25
mubi_road__yolo11l_default__bytetrack__full_frame,mubi_road,yolo11l_default,YOLO11l default,bytetrack,full_frame,4,car,0.0,419.96666666666664,419.96666666666664,0,12599,750.0541381835938,681.4736938476562,705.98876953125,709.57373046875,0.625200735486072,0.7872158885002136,23
mubi_road__yolo11l_default__bytetrack__full_frame,mubi_road,yolo11l_default,YOLO11l default,bytetrack,full_frame,6,car,0.0,419.96666666666664,419.96666666666664,0,12599,1184.504638671875,575.532470703125,1172.5205078125,486.7516174316406,0.5237344650254734,0.721299409866333,69
mubi_road__yolo11l_default__bytetrack__full_frame,mubi_road,yolo11l_default,YOLO11l default,bytetrack,full_frame,7,car,0.0,419.96666666666664,419.96666666666664,0,12599,1159.8968505859375,490.57470703125,1091.02294921875,399.86236572265625,0.390227573090478,0.6456406712532043,152
mubi_road__yolo11l_default__bytetrack__full_frame,mubi_road,yolo11l_default,YOLO11l default,bytetrack,full_frame,8,car,0.0,419.96666666666664,419.96666666666664,0,12599,795.7408447265625,584.8711547851562,654.35595703125,710.5225830078125,0.6079944582148031,0.782524049282074,88
mubi_road__yolo11l_default__bytetrack__full_frame,mubi_road,yolo11l_default,YOLO11l default,bytetrack,full_frame,9,truck,0.0,419.96666666666664,419.96666666666664,0,12599,887.1163330078125,499.1600341796875,725.8470458984375,710.052001953125,0.5020478158227859,0.7443025708198547,155
mubi_road__yolo11l_default__bytetrack__full_frame,mubi_road,yolo11l_default,YOLO11l default,bytetrack,full_frame,10,car,0.0,419.96666666666664,419.96666666666664,0,12599,782.057861328125,388.69781494140625,722.567138671875,356.30267333984375,0.5640723625259936,0.7642021179199219,2346
mubi_road__yolo11l_default__bytetrack__full_frame,mubi_road,yolo11l_default,YOLO11l default,bytetrack,full_frame,12,car,0.0,419.96666666666664,419.96666666666664,0,12599,1175.320068359375,525.3228759765625,1134.4405517578125,411.046142578125,0.3743948858600479,0.5793729424476624,111
mubi_road__yolo11l_default__bytetrack__full_frame,mubi_road,yolo11l_default,YOLO11l default,bytetrack,full_frame,13,bus,0.0,419.96666666666664,419.96666666666664,0,12599,976.004638671875,439.5651550292969,978.195556640625,445.5477294921875,0.3304070631663005,0.4256753921508789,3
mubi_road__yolo11l_default__bytetrack__full_frame,mubi_road,yolo11l_default,YOLO11l default,bytetrack,full_frame,14,truck,0.0,419.96666666666664,419.96666666666664,0,12599,795.6885375976562,584.8431396484375,795.6885375976562,584.8431396484375,0.4179079532623291,0.4179079532623291,1
mubi_road__yolo11l_default__bytetrack__full_frame,mubi_road,yolo11l_default,YOLO11l default,bytetrack,full_frame,15,car,0.0,419.96666666666664,419.96666666666664,0,12599,1230.5087890625,661.453369140625,1167.207763671875,494.0187683105469,0.4602766402132876,0.7338608503341675,111
mubi_road__yolo11l_default__bytetrack__full_frame,mubi_road,yolo11l_default,YOLO11l default,bytetrack,full_frame,16,car,0.0,419.96666666666664,419.96666666666664,0,12599,880.427978515625,401.73675537109375,771.9829711914062,420.976806640625,0.5832238743010855,0.8081034421920776,3734
mubi_road__yolo11l_default__bytetrack__full_frame,mubi_road,yolo11l_default,YOLO11l default,bytetrack,full_frame,17,car,0.0,419.96666666666664,419.96666666666664,0,12599,978.0430297851562,390.72900390625,794.3988037109375,712.0060424804688,0.7455211116409883,0.8973253965377808,328
mubi_road__yolo11l_default__bytetrack__full_frame,mubi_road,yolo11l_default,YOLO11l default,bytetrack,full_frame,19,truck,0.06666666666666667,419.96666666666664,419.9,2,12599,957.4814453125,516.0363159179688,886.5598754882812,678.6958618164062,0.4846351237273684,0.6562685966491699,102
mubi_road__yolo11l_default__bytetrack__full_frame,mubi_road,yolo11l_default,YOLO11l default,bytetrack,full_frame,20,truck,0.1,419.96666666666664,419.8666666666666,3,12599,795.4762573242188,591.8753662109375,795.4762573242188,591.8753662109375,0.3463711440563202,0.3463711440563202,1
mubi_road__yolo11l_default__bytetrack__full_frame,mubi_road,yolo11l_default,YOLO11l default,bytetrack,full_frame,28,bus,0.26666666666666666,419.96666666666664,419.7,8,12599,957.40673828125,521.96533203125,952.1883544921875,526.8523559570312,0.4360959827899933,0.5981941223144531,9
mubi_road__yolo11l_default__bytetrack__full_frame,mubi_road,yolo11l_default,YOLO11l default,bytetrack,full_frame,33,truck,0.4,419.96666666666664,419.56666666666666,12,12599,785.6949462890625,605.01318359375,781.8035888671875,607.123779296875,0.3632580563426018,0.43655070662498474,4
mubi_road__yolo11l_default__bytetrack__full_frame,mubi_road,yolo11l_default,YOLO11l default,bytetrack,full_frame,38,car,0.5333333333333333,419.96666666666664,419.4333333333333,16,12599,1267.45654296875,611.1404418945312,1272.6619873046875,594.1507568359375,0.5940478511394993,0.6994829773902893,31
mubi_road__yolo11l_default__bytetrack__full_frame,mubi_road,yolo11l_default,YOLO11l default,bytetrack,full_frame,51,truck,0.7,419.96666666666664,419.26666666666665,21,12599,774.9111938476562,614.0107421875,772.57373046875,617.4041748046875,0.4330773651599884,0.4891805946826935,3
mubi_road__yolo11l_default__bytetrack__full_frame,mubi_road,yolo11l_default,YOLO11l default,bytetrack,full_frame,53,truck,0.7333333333333333,419.96666666666664,419.2333333333333,22,12599,972.2611083984375,450.12091064453125,899.5380249023438,708.4083251953125,0.4868721858682958,0.7249518632888794,176
mubi_road__yolo11l_default__bytetrack__full_frame,mubi_road,yolo11l_default,YOLO11l default,bytetrack,full_frame,55,bus,0.7666666666666667,419.96666666666664,419.2,23,12599,875.157958984375,516.6402587890625,875.157958984375,516.6402587890625,0.3938038647174835,0.3938038647174835,1
mubi_road__yolo11l_default__bytetrack__full_frame,mubi_road,yolo11l_default,YOLO11l default,bytetrack,full_frame,58,truck,0.8,419.96666666666664,419.16666666666663,24,12599,917.8690185546875,434.77978515625,694.53857421875,709.070068359375,0.4755516081284254,0.761432945728302,195
mubi_road__yolo11l_default__bytetrack__full_frame,mubi_road,yolo11l_default,YOLO11l default,bytetrack,full_frame,62,bus,0.9,419.96666666666664,419.06666666666666,27,12599,873.3258056640625,520.2330932617188,872.868896484375,521.1820678710938,0.2992307245731354,0.34196460247039795,2
mubi_road__yolo11l_default__bytetrack__full_frame,mubi_road,yolo11l_default,YOLO11l default,bytetrack,full_frame,63,truck,0.9,419.96666666666664,419.06666666666666,27,12599,767.73388671875,624.375732421875,766.4947509765625,626.3936767578125,0.3693731874227524,0.38581183552742004,2
mubi_road__yolo11l_default__bytetrack__full_frame,mubi_road,yolo11l_default,YOLO11l default,bytetrack,full_frame,75,truck,1.2,419.96666666666664,418.76666666666665,36,12599,755.641357421875,639.8885498046875,751.1434326171875,645.5872192382812,0.412801168859005,0.45734164118766785,4
mubi_road__yolo11l_default__bytetrack__full_frame,mubi_road,yolo11l_default,YOLO11l default,bytetrack,full_frame,77,car,1.2333333333333334,419.96666666666664,418.7333333333333,37,12599,942.816650390625,549.7145385742188,942.4110107421875,550.9220581054688,0.33551451563835144,0.34697937965393066,2
mubi_road__yolo11l_default__bytetrack__full_frame,mubi_road,yolo11l_default,YOLO11l default,bytetrack,full_frame,84,car,1.3666666666666667,419.96666666666664,418.59999999999997,41,12599,940.123046875,555.0717163085938,939.7442016601562,556.216064453125,0.3878520727157593,0.39795053005218506,2
mubi_road__yolo11l_default__bytetrack__full_frame,mubi_road,yolo11l_default,YOLO11l default,bytetrack,full_frame,96,bus,1.6666666666666667,419.96666666666664,418.29999999999995,50,12599,1174.049072265625,508.4000549316406,1173.054931640625,503.12152099609375,0.33049235343933103,0.37986916303634644,5
mubi_road__yolo11l_default__bytetrack__full_frame,mubi_road,yolo11l_default,YOLO11l default,bytetrack,full_frame,101,car,1.7666666666666666,419.96666666666664,418.2,53,12599,1243.6573486328125,708.712158203125,1099.228515625,414.58258056640625,0.5996728578257182,0.7897818684577942,315
mubi_road__yolo11l_default__bytetrack__full_frame,mubi_road,yolo11l_default,YOLO11l default,bytetrack,full_frame,102,car,1.8,419.96666666666664,418.16666666666663,54,12599,931.87451171875,574.7103271484375,926.0213623046875,592.9105224609375,0.3641196516427127,0.42096152901649475,11
mubi_road__yolo11l_default__bytetrack__full_frame,mubi_road,yolo11l_default,YOLO11l default,bytetrack,full_frame,104,bus,1.8666666666666667,419.96666666666664,418.09999999999997,56,12599,853.7984619140625,549.4682006835938,853.7984619140625,549.4682006835938,0.3480420410633087,0.3480420410633087,1
mubi_road__yolo11l_default__bytetrack__full_frame,mubi_road,yolo11l_default,YOLO11l default,bytetrack,full_frame,109,bus,1.9666666666666666,419.96666666666664,418.0,59,12599,1084.09130859375,393.9234619140625,1083.71923828125,393.07232666015625,0.33838240802288055,0.3415863513946533,2
mubi_road__yolo11l_default__bytetrack__full_frame,mubi_road,yolo11l_default,YOLO11l default,bytetrack,full_frame,112,car,2.033333333333333,419.96666666666664,417.9333333333333,61,12599,849.629150390625,556.528076171875,848.9117431640625,557.3807373046875,0.38819681107997894,0.42089104652404785,2
mubi_road__yolo11l_default__bytetrack__full_frame,mubi_road,yolo11l_default,YOLO11l default,bytetrack,full_frame,123,truck,2.1666666666666665,419.96666666666664,417.79999999999995,65,12599,845.8519287109375,562.6578979492188,844.913818359375,563.77392578125,0.4156781733036041,0.4654413163661957,2
mubi_road__yolo11l_default__bytetrack__full_frame,mubi_road,yolo11l_default,YOLO11l default,bytetrack,full_frame,124,bus,2.1666666666666665,419.96666666666664,417.79999999999995,65,12599,905.3798217773438,454.5757141113281,903.80224609375,457.5670166015625,0.3436214804649353,0.4167627990245819,5
mubi_road__yolo11l_default__bytetrack__full_frame,mubi_road,yolo11l_default,YOLO11l default,bytetrack,full_frame,132,truck,2.3333333333333335,419.96666666666664,417.6333333333333,70,12599,963.4601440429688,483.4107971191406,962.5467529296875,494.1385498046875,0.4207055622881109,0.5843429565429688,11
mubi_road__yolo11l_default__bytetrack__full_frame,mubi_road,yolo11l_default,YOLO11l default,bytetrack,full_frame,134,truck,2.3666666666666667,419.96666666666664,417.59999999999997,71,12599,936.4462280273438,387.1844177246094,834.1215209960938,709.0316162109375,0.4277412219859627,0.7136041522026062,229
mubi_road__yolo11l_default__bytetrack__full_frame,mubi_road,yolo11l_default,YOLO11l default,bytetrack,full_frame,135,car,2.4,419.96666666666664,417.56666666666666,72,12599,840.4636840820312,572.2877807617188,836.7982177734375,579.22119140625,0.4296901702880859,0.46016716957092285,5
mubi_road__yolo11l_default__bytetrack__full_frame,mubi_road,yolo11l_default,YOLO11l default,bytetrack,full_frame,138,truck,2.433333333333333,419.96666666666664,417.5333333333333,73,12599,902.530029296875,461.381591796875,900.2086181640625,464.87322998046875,0.3947889258464177,0.4499076008796692,6
