experiment_key,video_key,model_key,model_display_name,tracker,region_mode,track_id,class,enter_time_s,exit_time_s,duration_s,enter_frame,exit_frame,enter_cx,enter_cy,exit_cx,exit_cy,avg_conf_in_region,max_conf_in_region,frames_in_region
mubi_road__yolo11l_tuned__bytetrack__full_frame,mubi_road,yolo11l_tuned,YOLO11l tuned,bytetrack,full_frame,1,car,0.0,419.96666666666664,419.96666666666664,0,12599,910.1507568359375,613.49853515625,845.5084838867188,710.53857421875,0.7708868267106228,0.8562425971031189,61
mubi_road__yolo11l_tuned__bytetrack__full_frame,mubi_road,yolo11l_tuned,YOLO11l tuned,bytetrack,full_frame,2,car,0.0,419.96666666666664,419.96666666666664,0,12599,1229.607177734375,660.6327514648438,1123.177490234375,427.311279296875,0.45316252067740936,0.7762786149978638,267
mubi_road__yolo11l_tuned__bytetrack__full_frame,mubi_road,yolo11l_tuned,YOLO11l tuned,bytetrack,full_frame,3,car,0.0,419.96666666666664,419.96666666666664,0,12599,1184.81689453125,574.877685546875,1171.137451171875,452.36761474609375,0.5532909311975042,0.7444751858711243,96
mubi_road__yolo11l_tuned__bytetrack__full_frame,mubi_road,yolo11l_tuned,YOLO11l tuned,bytetrack,full_frame,4,truck,0.0,419.96666666666664,419.96666666666664,0,12599,956.190185546875,510.96441650390625,873.3972778320312,695.15771484375,0.5933431069243629,0.8499163389205933,106
mubi_road__yolo11l_tuned__bytetrack__full_frame,mubi_road,yolo11l_tuned,YOLO11l tuned,bytetrack,full_frame,5,car,0.0,419.96666666666664,419.96666666666664,0,12599,1175.376708984375,525.58154296875,1106.4853515625,407.83978271484375,0.42506545246718175,0.670823335647583,167
mubi_road__yolo11l_tuned__bytetrack__full_frame,mubi_road,yolo11l_tuned,YOLO11l tuned,bytetrack,full_frame,6,car,0.0,419.96666666666664,419.96666666666664,0,12599,750.9223022460938,681.7479858398438,717.10791015625,701.635009765625,0.4716553037816828,0.6710589528083801,11
mubi_road__yolo11l_tuned__bytetrack__full_frame,mubi_road,yolo11l_tuned,YOLO11l tuned,bytetrack,full_frame,7,car,0.0,419.96666666666664,419.96666666666664,0,12599,1159.7113037109375,490.0799560546875,1065.3214111328125,380.7073669433594,0.536934142405132,0.757031261920929,318
mubi_road__yolo11l_tuned__bytetrack__full_frame,mubi_road,yolo11l_tuned,YOLO11l tuned,bytetrack,full_frame,8,car,0.0,419.96666666666664,419.96666666666664,0,12599,977.2008056640625,390.5030517578125,799.473388671875,710.6649169921875,0.7467448934684835,0.8915622234344482,327
mubi_road__yolo11l_tuned__bytetrack__full_frame,mubi_road,yolo11l_tuned,YOLO11l tuned,bytetrack,full_frame,9,truck,0.0,419.96666666666664,419.96666666666664,0,12599,887.007080078125,499.364013671875,743.880859375,697.1846923828125,0.46934320983432587,0.8032417893409729,105
mubi_road__yolo11l_tuned__bytetrack__full_frame,mubi_road,yolo11l_tuned,YOLO11l tuned,bytetrack,full_frame,10,car,0.0,419.96666666666664,419.96666666666664,0,12599,880.2318725585938,401.28729248046875,845.8902587890625,186.6964874267578,0.632232002322636,0.7998800873756409,1260
mubi_road__yolo11l_tuned__bytetrack__full_frame,mubi_road,yolo11l_tuned,YOLO11l tuned,bytetrack,full_frame,11,car,0.0,419.96666666666664,419.96666666666664,0,12599,1269.460205078125,467.7380676269531,1270.195068359375,469.9775390625,0.3237335532903671,0.37167054414749146,2
mubi_road__yolo11l_tuned__bytetrack__full_frame,mubi_road,yolo11l_tuned,YOLO11l tuned,bytetrack,full_frame,12,car,0.0,419.96666666666664,419.96666666666664,0,12599,1108.5218505859375,460.3788146972656,1112.3553466796875,459.78546142578125,0.3314349949359894,0.3645585775375366,7
mubi_road__yolo11l_tuned__bytetrack__full_frame,mubi_road,yolo11l_tuned,YOLO11l tuned,bytetrack,full_frame,13,car,0.0,419.96666666666664,419.96666666666664,0,12599,1187.53662109375,420.38165283203125,1170.3504638671875,544.1827392578125,0.5164503147747916,0.7641746401786804,1079
mubi_road__yolo11l_tuned__bytetrack__full_frame,mubi_road,yolo11l_tuned,YOLO11l tuned,bytetrack,full_frame,14,car,0.0,419.96666666666664,419.96666666666664,0,12599,1183.36767578125,458.4615478515625,1186.928955078125,454.6381530761719,0.2717063973347346,0.29588770866394043,6
mubi_road__yolo11l_tuned__bytetrack__full_frame,mubi_road,yolo11l_tuned,YOLO11l tuned,bytetrack,full_frame,15,car,0.0,419.96666666666664,419.96666666666664,0,12599,782.27197265625,388.5466003417969,747.6078491210938,165.3695831298828,0.6403320771507108,0.8015718460083008,1277
mubi_road__yolo11l_tuned__bytetrack__full_frame,mubi_road,yolo11l_tuned,YOLO11l tuned,bytetrack,full_frame,16,car,0.0,419.96666666666664,419.96666666666664,0,12599,882.3659057617188,673.8917236328125,844.1185302734375,707.56103515625,0.4970836415886879,0.6483449935913086,20
mubi_road__yolo11l_tuned__bytetrack__full_frame,mubi_road,yolo11l_tuned,YOLO11l tuned,bytetrack,full_frame,20,truck,0.16666666666666666,419.96666666666664,419.79999999999995,5,12599,792.6622924804688,597.1954345703125,665.2717895507812,702.9840087890625,0.5184740014870961,0.8215286731719971,75
mubi_road__yolo11l_tuned__bytetrack__full_frame,mubi_road,yolo11l_tuned,YOLO11l tuned,bytetrack,full_frame,30,truck,0.5666666666666667,419.96666666666664,419.4,17,12599,778.88037109375,607.64892578125,771.8351440429688,617.5913696289062,0.40616744330951143,0.44510596990585327,7
