experiment_key,video_key,model_key,model_display_name,tracker,region_mode,track_id,class,enter_time_s,exit_time_s,duration_s,enter_frame,exit_frame,enter_cx,enter_cy,exit_cx,exit_cy,avg_conf_in_region,max_conf_in_region,frames_in_region
yola_road__yolo11l_default__botsort__roi,yola_road,yolo11l_default,YOLO11l default,botsort,roi,1,car,1.7666666666666666,2.1666666666666665,0.3999999999999999,53,65,248.99476623535156,360.64324951171875,213.99612426757812,397.5881652832031,0.8075400988260905,0.8422844409942627,12
yola_road__yolo11l_default__botsort__roi,yola_road,yolo11l_default,YOLO11l default,botsort,roi,3,car,4.866666666666666,5.6,0.7333333333333334,146,168,476.0594177246094,360.56439208984375,470.1901550292969,397.9793701171875,0.8170796741138805,0.8443775177001953,22
yola_road__yolo11l_default__botsort__roi,yola_road,yolo11l_default,YOLO11l default,botsort,roi,6,car,2.1,2.1666666666666665,0.06666666666666643,63,65,893.5653076171875,399.86151123046875,893.5653076171875,399.86151123046875,0.44532057642936707,0.44532057642936707,1
yola_road__yolo11l_default__botsort__roi,yola_road,yolo11l_default,YOLO11l default,botsort,roi,6,car,2.7,4.5,1.7999999999999998,81,135,883.9815673828125,399.8078308105469,882.016845703125,399.68743896484375,0.5695079151127074,0.7406495213508606,54
yola_road__yolo11l_default__botsort__roi,yola_road,yolo11l_default,YOLO11l default,botsort,roi,8,car,0.7,4.533333333333333,3.833333333333333,21,136,963.4957275390625,360.66986083984375,997.8777465820312,397.1939697265625,0.6253244550081721,0.8110470771789551,114
yola_road__yolo11l_default__botsort__roi,yola_road,yolo11l_default,YOLO11l default,botsort,roi,9,truck,0.6333333333333333,600.7,600.0666666666667,19,18021,880.964599609375,360.407470703125,883.996826171875,377.6788330078125,0.5112415119296029,0.7116968631744385,42
yola_road__yolo11l_default__botsort__roi,yola_road,yolo11l_default,YOLO11l default,botsort,roi,10,car,0.0,600.7,600.7,0,18021,171.1894989013672,366.87982177734375,166.59548950195312,370.4980773925781,0.5045474618673325,0.5236508250236511,2
yola_road__yolo11l_default__botsort__roi,yola_road,yolo11l_default,YOLO11l default,botsort,roi,14,truck,0.0,0.26666666666666666,0.26666666666666666,0,8,170.83053588867188,366.4052734375,131.31781005859375,397.19744873046875,0.5696598924696445,0.7265084385871887,8
yola_road__yolo11l_default__botsort__roi,yola_road,yolo11l_default,YOLO11l default,botsort,roi,21,truck,3.5,3.966666666666667,0.4666666666666668,105,119,225.07150268554688,362.42657470703125,179.94869995117188,399.0277099609375,0.6223338629518237,0.795037031173706,14
yola_road__yolo11l_default__botsort__roi,yola_road,yolo11l_default,YOLO11l default,botsort,roi,27,car,7.666666666666667,8.4,0.7333333333333334,230,252,855.3466186523438,398.94012451171875,823.4696044921875,362.4211730957031,0.6950577979996091,0.7880836129188538,21
yola_road__yolo11l_default__botsort__roi,yola_road,yolo11l_default,YOLO11l default,botsort,roi,27,car,8.433333333333334,8.466666666666667,0.033333333333333215,253,254,815.1187744140625,364.40966796875,815.1187744140625,364.40966796875,0.29505473375320435,0.29505473375320435,1
yola_road__yolo11l_default__botsort__roi,yola_road,yolo11l_default,YOLO11l default,botsort,roi,44,car,7.533333333333333,8.3,0.7666666666666675,226,249,220.6090087890625,361.0477600097656,125.19410705566406,399.4774169921875,0.6044747790564662,0.707141637802124,23
yola_road__yolo11l_default__botsort__roi,yola_road,yolo11l_default,YOLO11l default,botsort,roi,47,truck,3.7,4.066666666666666,0.36666666666666625,111,122,298.0611267089844,360.58477783203125,267.2466735839844,395.58062744140625,0.5801183635538275,0.6992734670639038,11
yola_road__yolo11l_default__botsort__roi,yola_road,yolo11l_default,YOLO11l default,botsort,roi,56,car,7.2,7.6,0.39999999999999947,216,228,336.952880859375,360.97607421875,277.9568176269531,397.4926452636719,0.8329308927059174,0.857114851474762,12
yola_road__yolo11l_default__botsort__roi,yola_road,yolo11l_default,YOLO11l default,botsort,roi,74,truck,1.0666666666666667,600.7,599.6333333333333,32,18021,879.5618896484375,381.485107421875,879.5618896484375,381.485107421875,0.31456130743026733,0.31456130743026733,1
yola_road__yolo11l_default__botsort__roi,yola_road,yolo11l_default,YOLO11l default,botsort,roi,87,car,8.0,8.733333333333333,0.7333333333333325,240,262,816.83984375,398.465087890625,805.8372802734375,361.1422424316406,0.4443475499749184,0.5619217753410339,20
yola_road__yolo11l_default__botsort__roi,yola_road,yolo11l_default,YOLO11l default,botsort,roi,87,car,8.8,8.966666666666667,0.16666666666666607,264,269,807.9298095703125,363.08294677734375,809.87646484375,361.3705139160156,0.4068552181124687,0.6458828449249268,4
yola_road__yolo11l_default__botsort__roi,yola_road,yolo11l_default,YOLO11l default,botsort,roi,105,car,2.2,600.7,598.5,66,18021,882.103271484375,366.09295654296875,881.95166015625,370.2514953613281,0.38169802047989587,0.4768604040145874,11
yola_road__yolo11l_default__botsort__roi,yola_road,yolo11l_default,YOLO11l default,botsort,roi,125,car,8.4,10.566666666666666,2.166666666666666,252,317,945.2532958984375,399.4610595703125,912.423095703125,362.5335693359375,0.5418195171015603,0.7358936071395874,63
yola_road__yolo11l_default__botsort__roi,yola_road,yolo11l_default,YOLO11l default,botsort,roi,140,truck,3.566666666666667,600.7,597.1333333333333,107,18021,218.43417358398438,367.76263427734375,214.95330810546875,369.94415283203125,0.4215330183506012,0.44325461983680725,2
yola_road__yolo11l_default__botsort__roi,yola_road,yolo11l_default,YOLO11l default,botsort,roi,173,car,4.2,5.2,1.0,126,156,893.14404296875,376.71356201171875,897.3883666992188,380.75079345703125,0.335128915309906,0.40492814779281616,5
yola_road__yolo11l_default__botsort__roi,yola_road,yolo11l_default,YOLO11l default,botsort,roi,173,car,6.866666666666666,8.6,1.7333333333333334,206,258,915.2528076171875,399.558349609375,905.9625244140625,361.090576171875,0.4892483552296956,0.6653623580932617,51
yola_road__yolo11l_default__botsort__roi,yola_road,yolo11l_default,YOLO11l default,botsort,roi,250,car,6.2,7.333333333333333,1.1333333333333329,186,220,842.0517578125,398.4862365722656,838.4100341796875,360.16400146484375,0.3858127696439624,0.4882798194885254,32
yola_road__yolo11l_default__botsort__roi,yola_road,yolo11l_default,YOLO11l default,botsort,roi,266,truck,6.2,600.7,594.5,186,18021,842.48388671875,399.3487243652344,842.48388671875,399.3487243652344,0.47632676362991333,0.47632676362991333,1
yola_road__yolo11l_default__botsort__roi,yola_road,yolo11l_default,YOLO11l default,botsort,roi,284,car,6.433333333333334,600.7,594.2666666666668,193,18021,841.0112915039062,388.11383056640625,841.44482421875,384.9171142578125,0.3467552661895752,0.37112507224082947,3
yola_road__yolo11l_default__botsort__roi,yola_road,yolo11l_default,YOLO11l default,botsort,roi,343,car,7.466666666666667,600.7,593.2333333333333,224,18021,910.8465576171875,391.61456298828125,910.423828125,390.189208984375,0.43518974383672077,0.4390278160572052,3
yola_road__yolo11l_default__botsort__roi,yola_road,yolo11l_default,YOLO11l default,botsort,roi,351,car,7.566666666666666,600.7,593.1333333333333,227,18021,217.25192260742188,361.668212890625,217.25192260742188,361.668212890625,0.3838208019733429,0.3838208019733429,1
yola_road__yolo11l_default__botsort__roi,yola_road,yolo11l_default,YOLO11l default,botsort,roi,390,car,10.666666666666666,11.266666666666667,0.6000000000000014,320,338,854.89208984375,398.9031066894531,814.5943603515625,361.20343017578125,0.7227327790525224,0.8287438154220581,18
