model,track_id,class,enter_time_s,exit_time_s,duration_s,enter_frame,exit_frame,enter_cx,enter_cy,exit_cx,exit_cy,avg_conf_in_region,max_conf_in_region,frames_in_region
default,1044,truck,36.5,38.03333333333333,1.5333333333333314,1095,1141,935.3733,560.2815,924.5353,599.6523,0.41694231695599027,0.6427647471427917,45
default,1044,truck,42.53333333333333,42.7,0.1666666666666714,1276,1281,786.39954,596.02856,775.46924,562.9757,0.4955685377120972,0.5644867420196533,5
default,1044,truck,43.03333333333333,43.3,0.2666666666666657,1291,1299,743.66406,561.1244,715.6262,599.05566,0.7035270929336548,0.7795121669769287,8
default,1052,truck,35.2,35.233333333333334,0.03333333333333144,1056,1057,935.1775,599.7283,935.1775,599.7283,0.3257785737514496,0.3257785737514496,1
default,1055,bus,39.166666666666664,41.93333333333333,2.7666666666666657,1175,1258,939.13293,560.1223,907.2189,563.0462,0.4057359031836192,0.619972288608551,75
default,1055,bus,45.666666666666664,46.06666666666667,0.4000000000000057,1370,1382,722.94995,561.7531,683.56946,597.9048,0.6293083479007086,0.688990592956543,12
default,1108,truck,36.86666666666667,419.96666666666664,383.09999999999997,1106,12599,932.2008,568.3087,932.2008,568.3087,0.3142646551132202,0.3142646551132202,1
default,1111,truck,36.96666666666667,419.96666666666664,383.0,1109,12599,931.9834,571.92914,931.9834,571.92914,0.38341695070266724,0.38341695070266724,1
default,1125,bus,37.266666666666666,38.4,1.1333333333333329,1118,1152,897.8038,560.62714,863.1283,598.9601,0.4160624835640192,0.5625836849212646,32
default,1125,bus,42.56666666666667,42.733333333333334,0.1666666666666643,1277,1282,581.7832,596.8185,548.5471,566.3844,0.4937911033630371,0.5977633595466614,5
default,1125,bus,42.96666666666667,43.266666666666666,0.29999999999999716,1289,1298,512.17316,560.5208,447.69067,599.5403,0.579271501964993,0.6680265665054321,9
default,1144,truck,37.7,419.96666666666664,382.26666666666665,1131,12599,884.76953,574.1512,884.21185,575.3551,0.3198191672563553,0.3544417917728424,2
default,1146,bus,37.9,38.06666666666667,0.1666666666666714,1137,1142,925.16077,596.47003,924.30585,599.9337,0.3245835542678833,0.38630911707878113,5
default,1158,truck,38.166666666666664,419.96666666666664,381.79999999999995,1145,12599,870.6151,588.8131,869.56226,589.84753,0.3350405991077423,0.33939599990844727,2
default,1197,car,39.46666666666667,419.96666666666664,380.5,1184,12599,1261.7969,576.62384,1261.4988,578.2792,0.29222361743450165,0.32076600193977356,2
default,1199,truck,50.46666666666667,50.8,0.3333333333333286,1514,1524,739.72076,562.3405,698.45874,595.04425,0.5708259701728821,0.6448954343795776,10
default,1249,car,42.166666666666664,42.233333333333334,0.06666666666666998,1265,1267,1110.7478,589.7696,1109.8794,575.3142,0.8061603605747223,0.8073765635490417,2
default,1250,car,42.266666666666666,42.333333333333336,0.06666666666666998,1268,1270,1218.7126,581.5388,1217.9022,565.79565,0.4245256036520004,0.46194303035736084,2
default,1258,car,42.166666666666664,42.233333333333334,0.06666666666666998,1265,1267,1196.6356,586.0621,1195.791,572.1339,0.3802693784236908,0.4124238193035126,2
default,1260,car,41.833333333333336,419.96666666666664,378.1333333333333,1255,12599,909.78735,571.0934,909.78735,571.0934,0.3819126784801483,0.3819126784801483,1
default,1338,truck,43.1,419.96666666666664,376.8666666666666,1293,12599,482.60938,575.4104,474.6974,581.1138,0.40438880026340485,0.40859082341194153,2
default,1443,car,46.333333333333336,46.8,0.46666666666666146,1390,1404,1244.9641,598.0177,1232.7183,562.6157,0.8718655450003487,0.8999485969543457,14
default,1511,truck,56.63333333333333,57.266666666666666,0.6333333333333329,1699,1718,871.8194,560.5831,843.5448,598.12683,0.45040772776854665,0.6307180523872375,19
default,1538,car,48.53333333333333,48.733333333333334,0.20000000000000284,1456,1462,1266.1538,568.26904,1261.7095,561.1995,0.46215881903966266,0.7694385647773743,6
default,1592,car,63.166666666666664,63.93333333333333,0.7666666666666657,1895,1918,791.01855,560.82886,755.8845,598.9532,0.8564147430917491,0.8747097253799438,23
default,1588,motorcycle,52.333333333333336,53.53333333333333,1.1999999999999957,1570,1606,712.11536,560.78723,712.11536,560.78723,0.2786518931388855,0.2786518931388855,1
default,1636,truck,59.666666666666664,60.56666666666667,0.9000000000000057,1790,1817,795.5375,561.0644,754.7904,599.0869,0.4904420397899769,0.7646329402923584,27
default,1650,car,63.86666666666667,64.66666666666667,0.8000000000000043,1916,1940,877.5369,560.5664,857.47235,599.03595,0.841736247142156,0.8687780499458313,24
default,1657,car,52.233333333333334,53.4,1.1666666666666643,1567,1602,1267.5183,597.86334,1247.6816,560.7401,0.7470539314406258,0.833636999130249,35
default,1716,car,57.166666666666664,58.266666666666666,1.1000000000000014,1715,1748,1207.6471,599.98914,1157.9153,560.8203,0.6146790168502114,0.7380436062812805,33
default,1796,truck,57.6,419.96666666666664,362.3666666666666,1728,12599,1187.0662,582.87573,1183.9578,579.69305,0.37563350796699524,0.39762067794799805,3
default,1813,car,60.2,61.1,0.8999999999999986,1806,1833,1171.7593,599.86743,1147.8916,560.90454,0.6775568502920645,0.7615107893943787,27
default,1827,truck,67.6,68.76666666666667,1.1666666666666714,2028,2063,796.95386,561.0452,781.317,594.9778,0.38834068179130554,0.5717899799346924,22
default,1852,car,58.86666666666667,58.9,0.03333333333333144,1766,1767,1274.8984,599.8478,1274.8984,599.8478,0.34025585651397705,0.34025585651397705,1
default,1852,car,59.03333333333333,64.96666666666667,5.933333333333337,1771,1949,1274.3419,599.50244,1267.1726,599.9264,0.4133897062884756,0.5857152342796326,166
default,1852,car,77.26666666666667,419.96666666666664,342.7,2318,12599,1258.5206,597.45856,1260.7427,560.9288,0.3297817673948076,0.43872836232185364,27
default,1879,truck,59.666666666666664,419.96666666666664,360.29999999999995,1790,12599,795.96606,561.3257,794.6511,561.4428,0.38669465482234955,0.43291375041007996,2
default,1884,car,60.1,419.96666666666664,359.8666666666666,1803,12599,775.9386,580.7926,775.16455,581.16736,0.37543296813964844,0.38638731837272644,2
default,1894,truck,60.3,419.96666666666664,359.66666666666663,1809,12599,766.08826,589.1073,766.08826,589.1073,0.3469897508621216,0.3469897508621216,1
default,1898,truck,60.43333333333333,60.56666666666667,0.13333333333333997,1813,1817,759.52124,593.94666,755.1698,599.35065,0.41890470683574677,0.449309766292572,4
default,1933,car,66.9,67.6,0.6999999999999886,2007,2028,849.01746,560.7906,825.9485,597.92834,0.39931629385266987,0.5616121292114258,21
default,1934,motorcycle,65.2,69.6,4.3999999999999915,1956,2088,722.40967,560.25073,714.65234,596.1385,0.5188559008272071,0.6740515828132629,95
default,1972,car,68.2,69.13333333333334,0.9333333333333371,2046,2074,849.42914,560.4049,811.7814,599.5578,0.4636990483160372,0.6616336107254028,27
default,2047,car,67.63333333333334,69.23333333333333,1.5999999999999943,2029,2077,1176.0208,598.9557,1162.3687,560.45325,0.6941838804632425,0.7853497266769409,48
default,2065,car,71.73333333333333,72.56666666666666,0.8333333333333286,2152,2177,813.9684,566.9655,804.4607,595.72156,0.42900201327660503,0.6944398880004883,17
default,2069,car,68.3,69.23333333333333,0.9333333333333371,2049,2077,1076.8376,599.2361,1053.9768,561.1006,0.6969845018216542,0.7808360457420349,28
default,2123,truck,66.9,419.96666666666664,353.0666666666666,2007,12599,849.1102,560.1894,849.1102,560.1894,0.31781381368637085,0.31781381368637085,1
