model,track_id,class,enter_time_s,exit_time_s,duration_s,enter_frame,exit_frame,enter_cx,enter_cy,exit_cx,exit_cy,avg_conf_in_region,max_conf_in_region,frames_in_region
tuned,1092,car,71.43333333333334,72.5,1.0666666666666629,2143,2175,816.8363,561.1146,805.6302,598.99194,0.5949139557778835,0.7553343176841736,32
tuned,1096,car,67.6,69.2,1.6000000000000085,2028,2076,1176.4504,599.1283,1163.6074,560.041,0.695605023453633,0.8017252087593079,48
tuned,1102,car,69.43333333333334,70.3,0.86666666666666,2083,2109,888.6074,560.93365,872.2778,598.5657,0.44262919607369794,0.7585515379905701,23
tuned,1115,car,68.2,69.13333333333334,0.9333333333333371,2046,2074,849.7528,560.7809,810.9932,599.48505,0.441991132848403,0.5452337265014648,17
tuned,1118,car,68.26666666666667,69.23333333333333,0.9666666666666686,2048,2077,1078.5847,599.6264,1054.8357,560.45044,0.656909021837958,0.7633140683174133,29
tuned,1121,car,67.6,419.96666666666664,352.3666666666667,2028,12599,1256.2532,560.2573,1257.9287,563.3894,0.2881782906396048,0.3446001410484314,7
tuned,1122,car,72.6,74.06666666666666,1.4666666666666686,2178,2222,797.5608,560.74695,787.53955,582.25854,0.42185655457002147,0.5838330388069153,27
tuned,1124,car,70.86666666666666,71.83333333333333,0.9666666666666686,2126,2155,909.6299,561.21277,895.3023,599.7703,0.5205002581251079,0.7192710041999817,29
tuned,1154,car,70.23333333333333,71.2,0.9666666666666686,2107,2136,829.26447,560.83093,806.00366,599.14795,0.49799806411777225,0.6557884216308594,28
tuned,1157,car,70.4,71.73333333333333,1.3333333333333286,2112,2152,1156.7366,599.2738,1132.488,560.3252,0.7123583540320396,0.7874038815498352,40
tuned,1162,car,70.9,72.16666666666667,1.2666666666666657,2127,2165,1057.4124,599.5653,1048.55,560.678,0.6862435842815199,0.7799334526062012,38
tuned,1164,car,71.66666666666667,72.83333333333333,1.1666666666666572,2150,2185,1106.8903,599.6102,1083.6216,560.4165,0.6189803906849453,0.69138503074646,35
tuned,1182,car,72.73333333333333,73.3,0.5666666666666629,2182,2199,900.1489,578.1029,895.4714,590.61743,0.3339715193618428,0.45310351252555847,11
tuned,1236,car,74.66666666666667,75.76666666666667,1.0999999999999943,2240,2273,1054.6514,598.729,1053.3032,560.3551,0.6576303713249437,0.7381975054740906,33
tuned,1239,car,75.3,76.63333333333334,1.3333333333333428,2259,2299,1148.0847,599.85986,1134.1609,560.28656,0.732608962059021,0.780053436756134,40
tuned,1252,keke,75.56666666666666,76.8,1.2333333333333343,2267,2304,801.9795,560.61957,777.4103,599.79175,0.4123976748922597,0.5958290696144104,23
tuned,1252,keke,77.06666666666666,78.23333333333333,1.1666666666666714,2312,2347,770.2155,597.5033,724.07874,599.3042,0.5167236477136612,0.6795085668563843,30
tuned,1267,bus,75.6,76.6,1.0,2268,2298,862.7877,560.2388,854.8723,597.2805,0.47762847053153173,0.6514076590538025,28
tuned,1267,bus,77.2,77.73333333333333,0.5333333333333314,2316,2332,835.255,599.0134,807.8638,598.9491,0.4992278702557087,0.6852868795394897,16
tuned,1278,car,77.13333333333334,77.36666666666666,0.23333333333332007,2314,2321,1126.35,595.46216,1121.3567,562.22626,0.7648978659084865,0.7902213931083679,7
tuned,1280,car,80.86666666666666,81.63333333333334,0.7666666666666799,2426,2449,791.29706,560.0296,749.8749,598.91394,0.7484521749226943,0.9038246273994446,23
tuned,1299,car,76.56666666666666,77.23333333333333,0.6666666666666714,2297,2317,1147.3494,599.4488,1141.2339,562.66345,0.46770468801259996,0.571405827999115,20
tuned,1302,truck,76.06666666666666,419.96666666666664,343.9,2282,12599,859.69275,577.4714,859.69275,577.4714,0.3343410789966583,0.3343410789966583,1
tuned,1313,car,81.33333333333333,81.93333333333334,0.6000000000000085,2440,2458,861.7068,562.6205,842.4718,599.9535,0.6404798249403636,0.7568652629852295,15
tuned,1322,car,79.73333333333333,80.96666666666667,1.2333333333333343,2392,2429,1186.0549,598.75574,1165.4177,560.03357,0.7663918330862716,0.8392138481140137,37
tuned,1323,car,91.46666666666667,92.23333333333333,0.7666666666666657,2744,2767,779.1362,560.12366,750.68604,598.7554,0.4892834154042331,0.7316201329231262,22
tuned,1327,car,77.56666666666666,419.96666666666664,342.4,2327,12599,815.9147,592.7545,814.359,594.53986,0.3813423812389374,0.4015916585922241,2
tuned,1333,car,80.43333333333334,81.5,1.0666666666666629,2413,2445,1127.9805,599.8463,1099.1686,560.8185,0.7530354224145412,0.8090064525604248,32
tuned,1335,truck,77.93333333333334,419.96666666666664,342.0333333333333,2338,12599,739.4979,588.9938,739.4979,588.9938,0.33264482021331787,0.33264482021331787,1
tuned,1349,car,79.26666666666667,80.2,0.9333333333333371,2378,2406,660.87134,589.3107,658.26196,599.98267,0.39850439769881113,0.5056686401367188,21
tuned,1349,car,80.26666666666667,80.5,0.23333333333333428,2408,2415,658.7119,599.7294,658.48804,599.98975,0.48095883641924175,0.5041321516036987,7
tuned,1350,car,82.13333333333334,83.23333333333333,1.0999999999999943,2464,2497,1168.6046,599.04016,1150.6536,560.0565,0.7796680240920095,0.8207618594169617,33
tuned,1369,car,81.93333333333334,82.66666666666667,0.7333333333333343,2458,2480,1052.5344,599.3485,1045.8297,560.4198,0.8473103100603278,0.8692062497138977,22
tuned,1373,car,82.7,83.43333333333334,0.7333333333333343,2481,2503,1086.793,598.8307,1070.3896,561.14746,0.8249595111066644,0.839499831199646,22
tuned,1390,car,82.16666666666667,99.56666666666666,17.39999999999999,2465,2987,1259.5317,564.0613,1257.3713,599.413,0.6406395501819842,0.7744221687316895,511
tuned,1390,car,100.0,100.36666666666666,0.36666666666666003,3000,3011,1258.0425,598.77386,1257.6333,599.4049,0.48863712495023554,0.528392493724823,11
tuned,1390,car,100.7,101.76666666666667,1.0666666666666629,3021,3053,1261.2891,596.9197,1262.1584,560.3218,0.5631889011710882,0.5940117835998535,32
tuned,1390,car,114.46666666666667,114.73333333333333,0.2666666666666657,3434,3442,1252.273,567.9455,1252.3362,562.3371,0.3232603743672371,0.3517845869064331,4
tuned,1414,car,85.0,85.9,0.9000000000000057,2550,2577,1099.7476,598.4828,1092.4666,560.7385,0.8276257934393706,0.8422929048538208,27
tuned,1419,car,85.93333333333334,87.4,1.4666666666666686,2578,2622,1198.7927,598.79553,1185.8398,561.06445,0.8112284012816169,0.8405627608299255,44
tuned,1431,truck,87.26666666666667,87.8,0.5333333333333314,2618,2634,810.15515,561.323,777.42487,597.5306,0.3535506516695023,0.5581485033035278,10
tuned,1482,car,95.3,96.06666666666666,0.7666666666666657,2859,2882,742.68506,560.6012,701.1306,599.4497,0.4832684248685837,0.7893987894058228,22
tuned,1491,truck,93.96666666666667,94.66666666666667,0.7000000000000028,2819,2840,855.4,562.23987,837.7051,599.14166,0.8035855605488732,0.8628993034362793,21
tuned,1503,bicycle,88.4,89.0,0.5999999999999943,2652,2670,662.84143,577.2432,658.47314,599.32336,0.3957681440644794,0.5133535265922546,18
tuned,1543,car,98.26666666666667,99.13333333333334,0.8666666666666742,2948,2974,818.629,560.5207,799.13007,599.85535,0.8608052753485166,0.8759312629699707,26
tuned,1583,car,97.06666666666666,97.83333333333333,0.7666666666666657,2912,2935,791.87036,561.2603,767.92847,599.3253,0.7034334799517756,0.7951856851577759,23
