experiment_key,video_key,model_key,model_display_name,tracker,region_mode,track_id,class,enter_time_s,exit_time_s,duration_s,enter_frame,exit_frame,enter_cx,enter_cy,exit_cx,exit_cy,avg_conf_in_region,max_conf_in_region,frames_in_region
mubi_road__yolo26l_default__botsort__full_frame,mubi_road,yolo26l_default,YOLO26l default,botsort,full_frame,1,car,0.0,419.96666666666664,419.96666666666664,0,12599,910.544677734375,614.1513671875,853.8009033203125,697.2734375,0.6867337301373482,0.8321434259414673,52
mubi_road__yolo26l_default__botsort__full_frame,mubi_road,yolo26l_default,YOLO26l default,botsort,full_frame,2,car,0.0,419.96666666666664,419.96666666666664,0,12599,782.0335693359375,388.25433349609375,724.5400390625,355.4210205078125,0.6840342891633485,0.7974340915679932,2343
mubi_road__yolo26l_default__botsort__full_frame,mubi_road,yolo26l_default,YOLO26l default,botsort,full_frame,3,car,0.0,419.96666666666664,419.96666666666664,0,12599,1158.409912109375,490.140625,1087.143798828125,397.47967529296875,0.5165204712949647,0.7210119962692261,163
mubi_road__yolo26l_default__botsort__full_frame,mubi_road,yolo26l_default,YOLO26l default,botsort,full_frame,4,car,0.0,419.96666666666664,419.96666666666664,0,12599,880.389892578125,401.38128662109375,854.0397338867188,527.13720703125,0.5513903356887199,0.7718379497528076,1110
mubi_road__yolo26l_default__botsort__full_frame,mubi_road,yolo26l_default,YOLO26l default,botsort,full_frame,8,car,0.0,419.96666666666664,419.96666666666664,0,12599,1187.114990234375,418.98052978515625,1192.3216552734375,411.40631103515625,0.3298200856555592,0.5064326524734497,11
mubi_road__yolo26l_default__botsort__full_frame,mubi_road,yolo26l_default,YOLO26l default,botsort,full_frame,10,truck,0.0,419.96666666666664,419.96666666666664,0,12599,956.388916015625,510.89324951171875,887.6690673828125,677.9976806640625,0.32170250721094085,0.4420328736305237,41
mubi_road__yolo26l_default__botsort__full_frame,mubi_road,yolo26l_default,YOLO26l default,botsort,full_frame,11,car,0.0,419.96666666666664,419.96666666666664,0,12599,977.9437255859375,390.14208984375,977.9437255859375,390.14208984375,0.25139957666397095,0.25139957666397095,1
mubi_road__yolo26l_default__botsort__full_frame,mubi_road,yolo26l_default,YOLO26l default,botsort,full_frame,28,bus,0.8333333333333334,419.96666666666664,419.1333333333333,25,12599,874.2017211914062,517.7889404296875,799.0137939453125,640.7008056640625,0.32560787011276593,0.5323135852813721,22
mubi_road__yolo26l_default__botsort__full_frame,mubi_road,yolo26l_default,YOLO26l default,botsort,full_frame,35,car,1.1333333333333333,419.96666666666664,418.8333333333333,34,12599,977.10693359375,394.6240539550781,815.2589111328125,696.8111572265625,0.6118472397992158,0.8368671536445618,269
mubi_road__yolo26l_default__botsort__full_frame,mubi_road,yolo26l_default,YOLO26l default,botsort,full_frame,47,car,1.6333333333333333,419.96666666666664,418.3333333333333,49,12599,985.21875,349.4146728515625,986.6763305664062,356.8004150390625,0.3063101038336754,0.35911300778388977,20
mubi_road__yolo26l_default__botsort__full_frame,mubi_road,yolo26l_default,YOLO26l default,botsort,full_frame,55,car,2.8666666666666667,419.96666666666664,417.09999999999997,86,12599,1198.712890625,401.6424560546875,1155.6444091796875,526.0606689453125,0.4447151160240173,0.7066728472709656,875
mubi_road__yolo26l_default__botsort__full_frame,mubi_road,yolo26l_default,YOLO26l default,botsort,full_frame,22,bus,3.966666666666667,419.96666666666664,416.0,119,12599,953.977783203125,550.0823974609375,931.530029296875,647.4713134765625,0.328335444132487,0.4405522346496582,9
mubi_road__yolo26l_default__botsort__full_frame,mubi_road,yolo26l_default,YOLO26l default,botsort,full_frame,63,car,4.5,419.96666666666664,415.46666666666664,135,12599,1233.7188720703125,677.8173828125,1066.30419921875,397.5260009765625,0.4946485637961669,0.7793731689453125,363
mubi_road__yolo26l_default__botsort__full_frame,mubi_road,yolo26l_default,YOLO26l default,botsort,full_frame,65,car,4.566666666666666,419.96666666666664,415.4,137,12599,1155.42333984375,581.01025390625,1143.5037841796875,531.4107666015625,0.3465629748759731,0.48541387915611267,31
mubi_road__yolo26l_default__botsort__full_frame,mubi_road,yolo26l_default,YOLO26l default,botsort,full_frame,74,car,5.266666666666667,419.96666666666664,414.7,158,12599,1148.5230712890625,554.0321655273438,1148.05712890625,551.8733520507812,0.32841916879018146,0.34950023889541626,3
mubi_road__yolo26l_default__botsort__full_frame,mubi_road,yolo26l_default,YOLO26l default,botsort,full_frame,82,car,6.133333333333334,419.96666666666664,413.8333333333333,184,12599,975.0972900390625,393.94561767578125,969.922119140625,399.91748046875,0.3848477602005005,0.45349961519241333,12
mubi_road__yolo26l_default__botsort__full_frame,mubi_road,yolo26l_default,YOLO26l default,botsort,full_frame,92,truck,7.133333333333334,419.96666666666664,412.8333333333333,214,12599,1193.3814697265625,580.9180908203125,1190.37744140625,578.554443359375,0.4588340297341347,0.5294848084449768,4
mubi_road__yolo26l_default__botsort__full_frame,mubi_road,yolo26l_default,YOLO26l default,botsort,full_frame,93,car,7.133333333333334,419.96666666666664,412.8333333333333,214,12599,964.895263671875,417.05218505859375,834.1053466796875,706.4876708984375,0.6038866235788567,0.8476803302764893,249
mubi_road__yolo26l_default__botsort__full_frame,mubi_road,yolo26l_default,YOLO26l default,botsort,full_frame,108,car,7.966666666666667,419.96666666666664,412.0,239,12599,954.10400390625,411.43017578125,685.1226806640625,694.5963745117188,0.6462289222205678,0.8069472312927246,288
mubi_road__yolo26l_default__botsort__full_frame,mubi_road,yolo26l_default,YOLO26l default,botsort,full_frame,109,truck,8.266666666666667,419.96666666666664,411.7,248,12599,1165.67578125,548.7063598632812,1163.40380859375,547.0960693359375,0.4226546585559845,0.45846402645111084,3
mubi_road__yolo26l_default__botsort__full_frame,mubi_road,yolo26l_default,YOLO26l default,botsort,full_frame,115,car,9.4,419.96666666666664,410.56666666666666,282,12599,1141.5577392578125,520.406005859375,1139.8896484375,518.5011596679688,0.32682302594184875,0.34674495458602905,4
mubi_road__yolo26l_default__botsort__full_frame,mubi_road,yolo26l_default,YOLO26l default,botsort,full_frame,119,truck,9.833333333333334,419.96666666666664,410.1333333333333,295,12599,1135.1766357421875,511.3659973144531,1135.1766357421875,511.3659973144531,0.38539811968803406,0.38539811968803406,1
mubi_road__yolo26l_default__botsort__full_frame,mubi_road,yolo26l_default,YOLO26l default,botsort,full_frame,131,car,11.0,419.96666666666664,408.96666666666664,330,12599,1266.480224609375,495.169189453125,1265.6060791015625,495.6827392578125,0.30950387961724224,0.3933675289154053,17
mubi_road__yolo26l_default__botsort__full_frame,mubi_road,yolo26l_default,YOLO26l default,botsort,full_frame,134,truck,11.7,419.96666666666664,408.26666666666665,351,12599,1111.5465087890625,477.71771240234375,1111.5465087890625,477.71771240234375,0.3184460401535034,0.3184460401535034,1
mubi_road__yolo26l_default__botsort__full_frame,mubi_road,yolo26l_default,YOLO26l default,botsort,full_frame,138,truck,12.433333333333334,419.96666666666664,407.5333333333333,373,12599,1103.6866455078125,460.1376953125,1102.987060546875,457.9002685546875,0.3035674810409546,0.36554601788520813,5
mubi_road__yolo26l_default__botsort__full_frame,mubi_road,yolo26l_default,YOLO26l default,botsort,full_frame,152,car,13.033333333333333,419.96666666666664,406.9333333333333,391,12599,1246.01171875,636.8359375,1107.6414794921875,461.63873291015625,0.34118666013945703,0.5181835293769836,46
mubi_road__yolo26l_default__botsort__full_frame,mubi_road,yolo26l_default,YOLO26l default,botsort,full_frame,153,car,13.033333333333333,419.96666666666664,406.9333333333333,391,12599,1267.78515625,485.3182067871094,1266.8985595703125,485.28240966796875,0.29514471888542176,0.3285769820213318,5
mubi_road__yolo26l_default__botsort__full_frame,mubi_road,yolo26l_default,YOLO26l default,botsort,full_frame,143,truck,13.766666666666667,419.96666666666664,406.2,413,12599,960.678955078125,552.186767578125,960.678955078125,552.186767578125,0.2759729027748108,0.2759729027748108,1
mubi_road__yolo26l_default__botsort__full_frame,mubi_road,yolo26l_default,YOLO26l default,botsort,full_frame,163,car,14.833333333333334,419.96666666666664,405.1333333333333,445,12599,1264.8358154296875,484.5104064941406,1268.239501953125,271.03961181640625,0.5642491029920401,0.7879807353019714,972
mubi_road__yolo26l_default__botsort__full_frame,mubi_road,yolo26l_default,YOLO26l default,botsort,full_frame,186,truck,19.6,419.96666666666664,400.3666666666666,588,12599,846.2694091796875,553.1860961914062,765.0887451171875,658.9091796875,0.2915877664089203,0.3603982627391815,25
mubi_road__yolo26l_default__botsort__full_frame,mubi_road,yolo26l_default,YOLO26l default,botsort,full_frame,191,truck,21.7,419.96666666666664,398.26666666666665,651,12599,884.7124633789062,518.1649780273438,821.95458984375,632.94482421875,0.30381806601177563,0.42520731687545776,11
